"","GeneSymbol","Initially.Assigned.Module.Color","KMEturquoise","KMEblack","KMEpink","KMEbrown","KMEblue","KMEgreen","KMEyellow","KMEmagenta","KMEred","KMEgrey"
"HRK","HRK","grey",0.00251065240459519,-0.00207906803098261,-0.00973181993434918,-0.00826598574584781,-0.00960062667124564,-0.00980693414476724,0.0089392895733962,-0.00398599270562906,-0.00887315796716096,0.0188614216713683
"FAM107A","FAM107A","brown",-0.0574711305516627,0.0611849188503249,-0.00104247019617775,0.0882420153248256,0.0667403677293503,0.163052346670927,0.0409945599361703,-0.00692108991795491,0.03202271257855,0.11981315397022
"C1R","C1R","blue",-0.24936517580754,0.0984639660673061,0.271155130743437,0.404740447034883,0.636821112023272,0.412212587236385,0.107632491972103,-0.0562338421736106,0.0704567950339467,0.235246665447228
"SLC16A10","SLC16A10","green",-0.109627887951899,0.0266360342913545,0.10916401472178,0.074695326509108,0.19471094488787,0.109659258118107,0.0395786704586469,-0.00618148910765872,-0.00220185665133885,0.00606199917685887
"SLC7A7","SLC7A7","grey",0.019339982366473,0.00965854933744699,0.0295500261987355,0.037367861571055,0.0156384940821681,0.041372996996945,-0.00206034364073248,-0.00688880659982656,0.0115359252339795,0.0744994962985393
"NTM","NTM","yellow",-0.0588427033147745,0.0116119479882141,-0.0774835269383307,-0.052258657165179,-0.0607027672540682,-0.0651409536229329,0.0434598659288382,-0.000452606748511733,0.00421483388687724,-0.0318768433370484
"DUSP6","DUSP6","green",-0.161721147695573,0.0464380783054827,0.160840120567107,0.319034978549629,0.287076749914364,0.282772909592082,0.0613894419580298,-0.00041426935672588,0.0717161461497252,0.15005311842699
"CETP","CETP","grey",0.0125956910419315,0.0333737769241554,-0.00825339749946846,-0.00613569146869984,-0.0263272976291116,-0.0262797863522284,-0.00441397572889039,0.0128214048076318,0.00760359022576674,0.0133185617102214
"FMO3","FMO3","brown",0.0478752670724,0.0222877297339776,0.135638232411409,0.0440386730944228,0.0742770888184342,0.17581256710332,-0.0273912384657155,-0.0258301089072919,0.0130302561143735,0.0889540868829179
"COL8A2","COL8A2","green",-0.110187361862707,0.0146622588792707,0.139640067291587,0.147601797741516,0.249065448465717,0.32757146084187,0.0534109347948992,-0.00929460435548167,0.0484198325971388,0.107071372410436
"TKTL1","TKTL1","grey",0.0417489628444642,0.0234446178643436,0.030253960455353,0.0104645876159436,-0.000563397831448224,0.0679903434297839,0.00404254204319316,0.000579773367940061,0.0176001689129165,0.0684104626074661
"INSIG1","INSIG1","grey",0.00247070920774807,0.0424708923481319,0.0392578108773083,0.0501039520348876,0.0297915889677335,0.0259913526444169,0.0438910248443278,0.0292953915676504,0.0446423214742337,0.0872044968449448
"LDB3","LDB3","turquoise",0.253271332535067,-0.0463915334638103,-0.128024528669273,-0.250342934918865,-0.410035845767949,-0.372196365016416,-0.0422174056713597,-0.017258960036828,-0.0595139891890064,-0.111133707483692
"LGMN","LGMN","brown",-0.0608542019185036,0.0565790376463792,0.0393707860721611,0.189885706520744,0.150448963558802,0.102217909264714,0.0774156689002631,-0.0353811007332029,0.0360105401976984,0.0778822736707264
"MIR155HG","MIR155HG","grey",-0.0243217681410846,0.0113866982054678,0.0259984403275972,0.0592765558091514,0.0365028865973548,0.084160108336794,0.0313262841110779,0.0871672517748021,0.0305830221797374,0.00635578014280155
"CD1D","CD1D","grey",-0.0405534970844417,0.00412136311790842,0.0553633111483172,0.0260005357907668,0.0366490424444353,0.110962384692868,0.00759986284268869,-0.00604282651574016,-0.00248021472190799,0.077140599017732
"ADAM28","ADAM28","grey",-0.0182736527353797,0.015621658562272,0.0077955211192094,0.0424612603228429,0.034882159250399,0.0452126843406994,0.0270590203300672,0.0513073833520779,0.0123999233305871,0.0737324591733681
"POU2F2","POU2F2","grey",0.0112251247894022,0.0140159501730953,-0.00852938674969516,0.0185787706795905,-0.0106659435035498,-0.0163712700766856,0.0176973340361915,0.0342589807716551,0.0119087338824322,0.0440899834821017
"CLEC3B","CLEC3B","brown",-0.0369709369299812,0.0315535552577167,-0.0422433727607834,0.0551429326050477,0.116290462849469,0.00191023650948691,0.0269787424479068,0.00417672232913875,0.00726914761278346,0.0406162000501343
"TNFRSF9","TNFRSF9","red",0.00624302965213594,0.0107565355224029,-0.0321562992437729,0.00410060372693734,-0.0178166371761933,-0.0189189416648909,0.0199895314480166,0.258340182140765,0.0210928378212859,0.00569950369067718
"GMDS","GMDS","blue",-0.153517643964834,0.0547771600389437,0.0187432863459622,0.108310065121546,0.299353187166015,0.182287669929001,0.0763288905362773,-0.0114677988353467,0.0122347641195504,0.0631785074145381
"HSP90AA1","HSP90AA1","brown",0.0933510918040218,0.0247514715164187,-0.0328330514219058,0.433968198726959,-0.0507991462216252,0.0239071710725579,0.0801474313085572,0.108338723966124,0.0436758546169797,0.0856723950265551
"SERPINA5","SERPINA5","black",-0.0498754284318681,0.133429103386451,0.0374277091425678,0.104069334876858,0.111715046451326,0.0667767825397664,0.048047222967198,-0.010303331868721,0.0176097922361591,0.0868655164178694
"TEK","TEK","grey",0.0139003605517806,0.00932130094456281,-0.0220593852454634,0.0678569269220441,0.0175051660709939,-0.00599770394093305,0.0303444525086131,0.014984044390856,0.0197811030879336,0.0617214114588294
"TK1","TK1","grey",0.0102285819262209,0.00784654839385674,0.0109140405042629,-0.0138618406420389,-0.00494602046639352,-0.00319390714750126,0.0168213465355851,-0.0043326767524504,-0.00791336544663869,0.0384664364679361
"CST3","CST3","grey",0.238080810554185,0.0708128608505546,-0.289703526894117,0.0424160552724018,-0.0370074367499784,-0.244502465475347,0.06215957660862,-0.073507146075876,-0.00692187861872589,0.115494933916418
"SYNM","SYNM","turquoise",0.262468842922256,-0.0449432173452466,-0.124669463472527,-0.214734587508776,-0.38667180069399,-0.339836689377662,-0.00407454923668349,0.0124823908809221,-0.0340919581825896,-0.09394868249753
"TNFSF13B","TNFSF13B","green",-0.0896588719767415,0.038884511852841,0.137271299253067,0.156342214034844,0.190454981145069,0.214961415248827,0.0283082242177283,-0.0031110560770158,0.0517644671982085,0.112296965509168
"KYNU","KYNU","grey",-0.00624817456165531,-0.00399080336319503,0.00194351596260436,0.0128209794893559,0.00104306301557491,0.0089427815363215,0.00834615931968206,0.0258505463797838,0.00141545275892387,0.0365135484141877
"ZNF503","ZNF503","brown",-0.0587980429774876,0.0342906388899991,0.140076215992093,0.16136035811811,0.161634223441719,0.104531738104814,0.0529123511426405,-0.00935756091691149,0.0406864701564761,0.0607192706033581
"MAP3K20","MAP3K20","turquoise",0.467548662699401,-0.00882930875250079,-0.146198957713521,-0.286991694761315,-0.541252743368806,-0.423192310267763,-0.0348246315806604,-0.0188683717708866,-0.0349511414255364,-0.0978009973550288
"MXD1","MXD1","brown",-0.0465074063680164,0.0344534240659418,0.12758232236617,0.190413652363759,0.0988119020406121,0.146884566511475,0.043250544254394,0.0658737163317521,0.0391494094261449,0.0719913700236002
"CEBPD","CEBPD","pink",-0.20896842148025,0.0320621591156977,0.572103025256319,0.225495617962758,0.394685872677293,0.452937821238931,0.0111005151889429,-0.0743530570417835,0.0500515601294407,0.155466968123827
"GLUL","GLUL","pink",-0.024900014026543,0.0321539239357188,0.346017569845861,0.0172895285643948,0.173399485863872,0.18586170806593,-0.0337276404528005,-0.0505723959941174,-0.00729224075151694,0.0394434184737666
"ACTN1","ACTN1","turquoise",0.445916682638901,0.00593128096648229,-0.105902316599111,-0.159514251583686,-0.439315376798305,-0.26716080075725,0.0017771401427928,-0.0254603097484748,-0.0133379016836135,0.0323987824416357
"OASL","OASL","red",0.0014264659877073,0.0152087908886484,0.0472926169154035,0.0210253142268921,0.0162650863477918,0.0196911194423256,0.0106255414054521,0.131502598199801,0.0703930858832333,0.0266126084555628
"TPD52L1","TPD52L1","blue",-0.263117166703079,0.0325579285798676,0.143130076204315,0.129122810808121,0.392055285589546,0.319687795346425,0.040906625535214,-0.0204650425952675,0.0269175249615075,0.0458091459505119
"ASPN","ASPN","brown",0.0947157885356631,0.0315983532231488,-0.0990326854017276,0.166920506469778,0.00731812304160856,-0.0634480017200942,0.0872126680572149,-0.00720108957053154,0.0362161650107867,0.0752037114227141
"SERPING1","SERPING1","blue",-0.473401481374854,0.0530697853286645,0.412701746770515,0.410793208856991,0.783963169271121,0.632920384983611,0.060801012327234,-0.0537559713022606,0.0635850915205231,0.224011613723258
"SLC17A7","SLC17A7","yellow",-0.0666419664552727,0.0146916046852116,-0.082743374564415,-0.0576819052240423,-0.0587433816849362,-0.0682704344841014,0.0397241741052291,0.00165953861889829,0.00627437509436876,-0.0331004895238855
"NES","NES","turquoise",0.18201286470628,0.0278889087912412,-0.0688847163078454,-0.00619996579896791,-0.15061702066309,-0.147664539741421,0.0574094606457529,-0.00282195121705772,0.0152496236346229,0.0276701443791051
"NPC2","NPC2","green",-0.160357588760623,0.0529750228214066,0.00413709142088242,0.22394380011905,0.275670896761785,0.22641684240097,0.0704850381964202,-0.0253181427917617,0.0557775552762366,0.138306631865149
"TEX26-AS1","TEX26-AS1","blue",-0.239302426902694,-0.0414776235921907,0.294673801040144,0.100666817932765,0.322732989648673,0.220396495110467,0.0191701161918991,-0.0248769745265737,0.020722983116417,0.0012741758936409
"TNFAIP3","TNFAIP3","grey",-0.0143094956095556,0.0288910163538899,0.108467665499982,0.12343649077293,0.0883090871145908,0.0529973325709172,0.0633689332496864,0.211449599123157,0.0691782396698166,0.0636796856215038
"C1QTNF1","C1QTNF1","turquoise",0.202917526300651,0.0308046715250283,0.118816795134929,-0.0401932806868013,-0.195313482209699,0.0919280287132706,0.0182122088615199,-0.0196828881344693,0.0411544675898477,0.0695911619994771
"PODXL","PODXL","yellow",-0.0463982212140654,-0.000285496346263793,-0.0710929385949769,-0.053931246400602,-0.0559507636777522,-0.0625388895676641,0.0534034362979119,0.00207443179558676,-0.00786501589458567,-0.0441064841010075
"NRP2","NRP2","blue",-0.24882839653515,0.10595906064204,0.191958010429032,0.351977382819464,0.492331418198198,0.51410964345771,0.134572912713448,-0.0174168939815055,0.128956138086564,0.227566384715196
"SLC5A3","SLC5A3","turquoise",0.0328305634537125,0.0141875615399261,-0.0405469427172886,0.0448470322683827,-0.0758552847131686,-0.0624781510170866,0.064374147687467,0.146330325438118,0.0144765092206955,0.00995387066498803
"LINC00926","LINC00926","grey",0.00797340402352313,-0.00152637673123942,0.00543229128479837,0.0264809260423775,0.00811617022156907,0.00715311676693343,0.0219986710734626,0.0164387006061275,0.00397503841218569,0.0138647276005933
"CMC1","CMC1","red",-0.00807743614807825,0.0127700688316778,0.0539968932024653,0.0734416057836652,0.0407983718733603,0.0787580702939187,0.0431702771487917,0.147065381759068,0.131789592355446,0.0440216398204828
"TNFSF9","TNFSF9","brown",-0.107261090985835,0.043017032169075,0.0961511011887846,0.149931774434425,0.171288748762095,0.0612374491871039,0.0664803062480083,0.124052967349364,0.0369269799970178,0.0672022719114762
"SEMA3B","SEMA3B","black",-0.0251815902723962,0.136496553519429,0.0144035164223071,0.085164191467051,0.104012264240294,0.038591407262054,0.085596372519482,-0.00142750441250576,0.0196090764654874,0.073994596820115
"PRIMA1","PRIMA1","black",0.0421181492708869,0.057010691607219,0.0293323152022187,0.0350530892170629,0.00120297895993757,0.0168657375493667,0.0778232226814914,-0.00352986901102085,0.0358111246950027,0.0783897458947082
"LILRB4","LILRB4","grey",2.15335776048286e-05,-0.00152679436526011,0.0178657675643688,0.00501072442042449,0.00170822181082185,0.0130277049749675,-0.0113580523845873,2.90158225852439e-05,-0.00613888952545198,0.0267792130153028
"ANK3","ANK3","yellow",-0.00852411015186825,-0.00252355730842314,0.0878570648780354,0.0703813331257378,0.0481461991192688,0.162685821963428,0.104594715415127,0.0336488045758097,0.0419780273476879,0.112251096614986
"B3GNT5","B3GNT5","grey",-0.0725202038240215,0.0413451490696117,0.0518779160357299,0.0767158542232584,0.0876346359826006,0.0609333827231502,0.0288956275176525,0.00833386963135488,0.0217693226108067,0.0133442923252706
"PCP2","PCP2","yellow",-0.0109045128354735,-0.00839446375975111,-0.0246363341807144,-0.0239136871291288,-0.0233522640082337,-0.0218938597134766,-0.000133775129873862,-0.0017181539862306,0.0185196263058653,0.0180968115135652
"RBP7","RBP7","yellow",-0.00710866506279785,0.0173186413135079,-0.0490810092153792,0.00694070683193196,0.00639687035800398,-0.0209301050831986,0.059278602816214,0.00340651029851253,-0.0186016705633112,-0.0186371234115278
"PYCARD","PYCARD","grey",0.0232685219700066,0.0101827554173391,-0.0324486351497819,0.0740052677954902,0.0261728081818839,0.0125001843735636,0.0476566039073152,0.0513795381756291,0.0341435985632287,0.0340926018560148
"FRMD4B","FRMD4B","brown",-0.0810376328039379,0.0508311462986806,0.032753217992124,0.258191236468388,0.161620210603751,0.201330976580791,0.0793553550950044,0.0771125476948154,0.0731919111707496,0.141776256887263
"GPNMB","GPNMB","blue",-0.169063401787854,0.0640764517060766,0.0854293476967801,0.283315884877137,0.353498634199101,0.215351559767101,0.132329943935711,-0.015390978843411,0.0756610276642222,0.149596965921569
"MERTK","MERTK","turquoise",0.174709933998409,-0.0126601775126432,0.0126914599110799,-0.0528645669424089,-0.158430741897506,-0.0853496825694393,-0.00282990398955157,-0.0102894092759457,0.00722322308930771,0.00685548868502107
"MYOCD","MYOCD","turquoise",0.317951188520754,-0.0284948503408052,-0.100613154809861,-0.222838129822318,-0.374445289702569,-0.320268462881046,-0.0304523263002892,-0.00733791511244834,-0.0546264628808329,-0.0669662227868931
"XKR4","XKR4","black",0.0400873381066585,0.0210600116011046,0.0095227102426117,0.0194860814676509,-0.0143794931445634,-0.0080892101117485,0.0365093327508268,0.00357326672517598,0.00731516493373299,0.035540195015793
"AVPR1A","AVPR1A","turquoise",0.117522560488238,-0.0131803050137413,0.0319290661239476,-0.0495154410780998,-0.100639403584921,-0.0478663515041359,-0.0239059251379247,-0.0144986152398567,-0.0140091101676365,0.0065612056085749
"UGDH","UGDH","green",-0.105646119127431,0.0435779791806525,0.141045922626369,0.189430556944334,0.207831709263686,0.179441807973423,0.0479024367268819,-0.011640050782094,0.0475305028704401,0.0715114943719943
"SHANK3","SHANK3","grey",0.0015508285094927,0.0126584833656324,-0.000329466069233147,0.0323859643515645,0.0145858986177729,0.0175568930928813,0.0202066064581834,-0.00792884656868217,0.0200688589660624,0.0385717459245565
"CCND1","CCND1","grey",-0.0438983177743987,-0.0217605832031564,-0.104748976396231,-0.000541399937727756,0.00954484243587363,0.0163746969862946,0.0203959811838024,-0.014899189095816,0.00918923110336107,0.0183075126984541
"FAM162B","FAM162B","turquoise",0.291237681401557,0.00689749792516184,0.0118156463953085,-0.100635602226453,-0.241789995784921,-0.0160747803132061,-0.0247126462651186,-0.0308593552668015,0.0111310809313822,0.0584363983753764
"ARHGEF12","ARHGEF12","grey",0.00329429919470116,0.00587371991419574,0.146896978326463,0.0581628596877136,0.0490668719258233,0.0907407143896708,0.0263347320319411,-0.0251919388365412,0.0271881433801463,0.0762467545387462
"NEFM","NEFM","turquoise",0.0216087904138102,-0.0117983047627182,-0.0590594715071503,-0.0307628010017117,-0.077715885459487,-0.0831291701462808,0.0133000742891127,-0.00629249021098161,-0.02214104738317,-0.0353010894282514
"AC100803.3","AC100803.3","turquoise",0.205735364688832,-0.0347243140606136,-0.0864541866716164,-0.180904433223587,-0.291084783359282,-0.259173984478267,-0.02046355452694,-0.000728280462314914,-0.0431670542060109,-0.0810895561651693
"CDH11","CDH11","blue",-0.301222590829206,0.089580196437661,0.224513921688671,0.488077937656394,0.597449305750544,0.451219620076943,0.155409550685422,-0.0303421474385308,0.107986950175946,0.221160472902271
"AC010834.2","AC010834.2","grey",0.00408082062497499,0.00101615200813676,0.0076698046226106,0.0136539954061077,-0.0128290772247564,-0.00882608900222321,0.0012371780671884,0.00239310896028022,-0.00400201871233399,0.0248258973000024
"LBP","LBP","grey",0.0143907196132253,0.00566166687596719,0.0372955510838721,0.00260952016436564,0.00703533289734202,0.0336686160536674,-0.00914432595979476,-0.00668139459866063,-0.00873873059272356,0.0481551285356214
"DNAJC18","DNAJC18","turquoise",0.0669275942313677,0.01119013989366,0.0025543959387553,-0.00319173395569947,-0.0490628334120075,-0.0525184766809877,0.00171705256515001,-0.000925641246843984,0.00685771411523868,0.0109900279985941
"EFNA1","EFNA1","pink",-0.103327608743882,0.0102783945965665,0.328313289712325,0.0466066149131704,0.169358264046034,0.133091684150332,0.00391281990008261,-0.0164923325713114,0.0319194227849114,0.00491248431261028
"CEMIP","CEMIP","green",-0.0799505895722928,0.0186820534627631,0.0425475445061892,0.0950590386364285,0.188613304060393,0.106044518749068,0.057164650157969,-0.0127769814323838,0.0182681913247114,0.0617291721712626
"LAIR1","LAIR1","grey",0.00866449100471768,0.001930276175525,0.0247087821304381,0.0285238478935781,0.017967371881285,0.0351434646406681,0.0218406833101657,0.0317216899244896,0.0190117083158651,0.0556944959072112
"NRP1","NRP1","green",0.00966762426043549,-8.24215810794025e-05,-0.0487895378202962,0.0100348339506534,0.0312444982448186,0.0672861189391375,0.0014862535789975,0.0291690597761715,-0.021772177361892,0.018586151772876
"SHISA8","SHISA8","grey",0.00042021905890227,0.0146985128021807,-0.0198416468016964,-0.00418724297927231,-0.00272010869281481,-0.00485929625838871,0.0032408668778315,0.0149561005974432,0.00922675543551922,0.0299474235982501
"FGF10","FGF10","turquoise",0.133955740816813,0.0240837596444367,0.0384825290798847,-0.0893771698231338,-0.105875800205509,-0.0415352336567349,-0.0179373512127905,-0.00194905367759752,0.00697355205682095,0.0387020138238263
"CAV2","CAV2","turquoise",0.383255272228116,-0.0192940906395698,-0.206858954198861,-0.214730661647556,-0.462786348592279,-0.413283216026531,-0.0153767363972234,-0.0261671655534392,-0.052113006342201,-0.0626156018274641
"L1CAM","L1CAM","black",0.0527800161211679,0.0074903741997642,0.00637224627739797,0.0396028386596905,-0.00495903968814306,0.00297829675468782,0.0710712053703875,0.0140305326409462,0.0386609500635788,0.0705908314655481
"COL8A1","COL8A1","turquoise",0.0941448754779913,0.0298893788067619,-0.109052813781204,0.11211051564437,-0.0108788273881005,-0.117566190020225,0.083030498382168,-0.0324631548668303,0.0140704230797023,0.0188324690891944
"TYR","TYR","grey",0.000759003161021448,0.00820802339093021,0.0049740306735343,0.0298319328374059,0.0102998571484652,0.00797187885280432,0.0384891219932775,0.00021767452558025,0.00964976877684038,0.0281825686234677
"IRX2","IRX2","grey",0.0706537399379912,0.028172152904222,0.156252874638988,0.136182371920342,0.0212032971565297,0.150559378872968,0.0662385858569535,-0.0075906278311999,0.0657942442117629,0.149170021298824
"LINC02076","LINC02076","grey",0.019277540981751,0.0102473488193178,-0.00154131360913715,0.00050392980335643,-0.0116450483915982,-0.0167285168499642,0.0150962532881827,0.00666802533050706,0.00954108589659481,0.0357243166567875
"LINC00473","LINC00473","turquoise",0.0528900846405409,-0.00709818886923816,0.0344162731732619,-0.0875424139809088,-0.0879966710537576,-0.0825623559328247,-0.00912348801210295,-0.0159987507352294,0.000173490119484889,-0.0314483570762363
"MSX1","MSX1","turquoise",0.115627330324268,0.0124357482794705,-0.0248428878941022,-0.00636513324052876,-0.102866351839307,-0.0411671081838856,0.0283595494484717,-0.00711260530726217,0.0249593331166352,0.0528462815528242
"GZMK","GZMK","magenta",-0.00531226737977884,0.0091125725154216,-0.0480292339054692,-0.00341755468955931,-0.0298461610150002,-0.0288108167483601,0.045558488493911,0.639177633282155,0.000837909874417365,-0.0296229161597638
"RAB31","RAB31","turquoise",0.166030971439311,-0.00116900454410811,-0.087057432037539,0.0436492261485965,-0.141954107602049,-0.180500714363783,0.0240640504896612,-0.0220808617289342,0.0215881325780988,0.0341205524408166
"ZFP36L1","ZFP36L1","pink",-0.132170762117482,0.0393901199567062,0.524624114173139,0.245685892864493,0.293535938302534,0.330733985125982,0.0590458224468383,-0.0223520969896078,0.0829484564318445,0.143480309808405
"MAL","MAL","black",0.0540745042221067,0.0378268939251727,-0.00947779881393198,0.010509355326892,-0.0366169827303626,-0.0304120484169236,0.0675819370285133,0.0425660694264217,0.0319125945148884,0.0415738169491001
"DUSP4","DUSP4","red",-0.0285272511326868,0.0550131019855134,-0.0168744433282441,0.051078764922301,0.0084913024725716,0.0179831518491778,0.067485879217742,0.304279565563238,0.0953794566461218,0.0420815365895438
"CLDN1","CLDN1","brown",-0.0094333839778295,0.0704157014640256,-0.0680668846750696,0.197825861277921,0.0141927749171971,-0.0266072917440118,0.0605579414839431,-0.00997499201928959,0.0582206213610622,0.0792353729505018
"NPTX2","NPTX2","black",0.0658734321947668,0.063095866516196,-0.00301254661214473,0.00211055949905462,-0.045317598577373,-0.031640179468461,0.0563895745703088,-0.00530041037409333,0.0120143930763384,0.043345135156025
"PDGFA","PDGFA","turquoise",0.231581539413447,-0.0690202745528701,-0.130902892592806,-0.173268774583175,-0.320542268021942,-0.286368318161378,-0.0356513647821516,-0.00433706769524818,-0.0557199258403745,-0.0868274631481596
"CADPS","CADPS","yellow",-0.0294867959491432,0.000274770170656416,-0.0424050707483581,-0.0134049228350436,-0.0149395884082796,-0.0359212385026001,0.0237365253096162,0.0152755204097921,0.018567843261539,0.0291457537821866
"FAM43A","FAM43A","brown",-0.00560507642935404,0.0456825646042142,0.0998668998072128,0.13779767271332,0.110286103916796,0.118968927485374,0.0830297818071088,-0.00236609595573244,0.0679744809068524,0.0892311506256498
"ITGA7","ITGA7","turquoise",0.318413940949004,-0.0456367061494533,-0.147355725856526,-0.248764279678113,-0.454073880077308,-0.398867688871207,-0.0296052684022937,-0.0105955740262177,-0.0653800283445584,-0.0815557777362115
"CCR6","CCR6","grey",-0.0019853876582318,0.00539980586311017,0.00338640825892252,0.0127062842211477,-0.00373233261654865,-0.00740402683604429,0.0151840850907587,0.0994387227488267,0.00842306902923995,-0.0297005558246376
"CEACAM4","CEACAM4","grey",-0.0290041360253909,0.0192771209952299,0.00573342079283606,0.0139305949461428,0.0440192806868676,0.00384438450678573,0.0122612328755799,-0.00353309190794938,-0.00223148039096785,0.0479347478738182
"STMN1","STMN1","yellow",-0.0679386191939757,0.0157331623071906,-0.00671538092047665,0.0423767372319263,0.103081029835985,0.0344459924801402,0.113549938730363,0.0210863069729076,0.0334190605894602,0.0106271522516806
"LY96","LY96","grey",-0.0383441949303491,0.0135392321159333,-0.00367166616313748,0.0742617425494559,0.0572803672504199,0.0518067523765539,0.0250086840452198,0.028718580948506,0.0225848033926032,-0.0079822607998255
"BCL6B","BCL6B","grey",-0.00466670162381838,0.0158472844986626,-0.000518586084625829,0.0134802560420169,0.0064721002761933,-0.00047548294215202,0.0165180183088266,0.0255568525910451,0.0057659880478155,0.0304613376381032
"CDH6","CDH6","turquoise",0.23676272219947,-0.0654274930594235,-0.163113363008531,-0.2271861345001,-0.40926414713202,-0.363647639574951,-0.0177515442396935,-0.00768335397533638,-0.0579685634600818,-0.107052215428465
"WFDC2","WFDC2","grey",-0.00867672863047901,0.0064442680666594,0.00182386021449575,-0.0510255959762721,-0.00265217051959473,0.0888400041715142,-0.00969358210015552,-0.0185031042074253,0.00676130274700127,0.0456097591938414
"COL6A3","COL6A3","brown",0.0581530730463794,0.0562907263069378,-0.0214858046060688,0.187288043063203,0.0357185065361067,-0.00346546282596768,0.0612308956146308,-0.00518918550209675,0.0428778047039721,0.103755013546597
"AC108134.2","AC108134.2","grey",0.0332376614324868,0.0124915276449748,0.015211537487734,0.0520851208479664,0.00363272337663718,-2.05422725762128e-05,0.037880814544605,0.0135893454315848,0.0273445668106351,0.0616309971592475
"FAM110D","FAM110D","grey",0.00392359476766473,-0.00690071658162145,-0.0163272857977649,-0.0135544447437322,-0.0216363463341355,-0.0283425875102459,-0.00476041953298725,0.00435588473262357,-0.00163116353904382,0.0195157348860293
"SLC25A25","SLC25A25","pink",0.00106491948329437,-0.000348327050364341,0.454922988937327,0.0190369064628779,0.0452227794684358,0.223167902867175,-0.0227101714161306,-0.0199230472166152,0.0420414114523543,0.0472286868384355
"FCRL5","FCRL5","grey",0.0108696010394709,0.000172531968444487,-0.012803886040683,-0.00323487215759166,-0.0201654736053167,-0.00841000484318389,0.00977189947948938,0.0178364014778494,0.00635238286326106,0.0235898292467057
"VNN1","VNN1","grey",0.00372570013982657,0.0122013313315001,-0.0090870694333234,-0.00601569972869029,-0.0134588617378757,-0.00962324239136999,-0.0111525202952616,-0.00240145500645476,0.00320335009495075,0.0243570500649845
"NTRK2","NTRK2","turquoise",0.0325410640586267,-0.0195927229299004,-0.118244315263741,-0.0712541483774663,-0.102203963308624,-0.10222663215983,0.0242835154846403,-0.00347361135914095,-0.00970505540498277,-0.0495455029203305
"AZGP1","AZGP1","black",0.0336538505791487,0.0587280896127777,0.0153162656125918,0.0381439676725733,-0.00112906424448636,0.0213932184041991,0.0799173926918618,-0.00301328886482865,0.0361148515940625,0.0819120122453673
"JAML","JAML","red",-0.00371516193736961,0.0190277813610911,-0.00684653087090801,0.0206611142730628,0.000915776449693295,0.00618682958296868,0.0377340031584391,0.2791462945723,0.0330702965615283,-0.00387076393989477
"KCNK17","KCNK17","blue",-0.236294502733704,0.0647527836269964,0.0659422338990367,0.227600932390491,0.397721058092913,0.126282210494071,0.0895215572583566,-0.012496765049791,0.0311928090624355,0.0435496048669424
"TNFRSF18","TNFRSF18","red",0.00282718688918306,0.0187542952317956,-0.0155397342339206,0.00420152737069425,-0.00693942158430537,-0.0102127257582677,0.0117578004573244,0.185504644060023,0.0290361416753914,0.0189124635200975
"CCNB2","CCNB2","grey",-0.00725393562217489,-0.00430838990240522,-0.0128064016779932,-0.0163252018905913,-0.0158418518856902,-0.025667878842956,0.00208675470079357,-0.00409780790473185,-0.0116010684967269,0.0155977313079011
"CEACAM3","CEACAM3","grey",0.0236087265269568,0.0164381815867188,0.00355252065659803,-0.00922699335778316,-0.0085734410274947,-0.0112228104735476,-0.00240770348790177,0.00339930111609599,-0.00734959491063847,0.0284895577090552
"CTNNAL1","CTNNAL1","brown",-0.0688353111899544,0.0229414164488502,0.0923461272761672,0.163271185973043,0.16388221667726,0.141290866359987,0.0632852125433937,-0.0196454521787104,0.0472994960481318,0.0694389642183443
"BOC","BOC","blue",-0.35584097631977,0.0799339382035637,0.14919326026979,0.311315820866778,0.56253626788782,0.282010064737463,0.136881941394925,-0.0103503939589043,0.0674684401001814,0.0758946197600972
"MRC2","MRC2","blue",0.00217039189094512,0.0072965626800395,-0.035523715509259,-0.0352187058786048,-0.0497170797907444,-0.0455291481181128,0.00188326964404182,0.00855071646756894,-0.0220607813186811,-0.0187818141138957
"TBXAS1","TBXAS1","grey",-0.00823400343849114,0.00656892942175987,-0.00617323088951329,0.00969122794935347,-0.00769305280495712,0.0251095649036111,0.00151661336310197,0.0315202941566,0.0129728473908426,0.0327450982668176
"STEAP2","STEAP2","green",-0.20366053767318,0.0283895233404064,0.27336320804523,0.252897310002778,0.317028911459105,0.47180180426425,0.0400764633257053,-0.0266610593351463,0.095590426530383,0.155296372663186
"RORB","RORB","grey",0.126401853520224,0.0384771384591793,0.120627306439712,0.1384164697284,0.0541863570432967,0.163404725400893,0.0659924440632566,-0.0158546994875678,0.0304369124129854,0.190613280205884
"LINC01871","LINC01871","magenta",0.00901740933803469,0.00670965971825764,-0.0215418536607128,-0.00341518433016467,-0.0334114659742241,-0.0288087903835077,0.0217961247317414,0.381418074061631,-0.0120928237749137,-0.0140402645517186
"IGSF21","IGSF21","yellow",-0.032578863882374,-0.00979991631829614,-0.0284661432395315,-0.0294290321118518,-0.0343536932404776,-0.0306701485398008,0.0302018066700674,0.0075507167061971,0.00933748171510447,-0.0027230509030821
"NLRP3","NLRP3","grey",0.00232777180545774,-0.0114597651514185,-0.0124927364341118,0.00256209651576327,0.000966659608556194,0.00182054730519318,-0.00536433819047636,0.0657849316258403,-0.00478099201324019,0.0200051343606532
